都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
342131,3492700137,広島県,廿日市市,地域密着型介護老人福祉施設みやしろ,チイキミッチャクガタカイゴロウジンフクシシセツ　ミヤシロ,地域密着型介護老人福祉施設入所者生活介護,広島県廿日市市宮島町９６０番地の２,,34.305398881366000,132.330741187171980,０８２９－４４－１１６５,０８２９－４４－１１７５,6240005007127,社会福祉法人　いもせ聚楽会,3492700137,,,0,,,,,
342131,3492700145,広島県,廿日市市,特別養護老人ホームまごころ半明原,トクベツヨウゴロウジンホームマゴコロハンミョウバラ,地域密着型介護老人福祉施設入所者生活介護,広島県廿日市市原481番地1,,34.371218950025835,132.305871061901820,0829-37-0001,0829-37-0002,6240005006979,社会福祉法人廿日市福祉会,3492700145,,,,http://hanmyoubara.jp/,,,,
342084,3491700070,広島県,府中市,ユニット型地域密着型介護老人福祉施設府中静和寮よつば館,ユニットガタチイキミッチャクガタカイゴロウジンフクシシセツフチュウセイワリョウヨツバカン,地域密着型介護老人福祉施設入所者生活介護,府中市土生町１６３６番地の１よつば館,よつば館,34.571142401487600,133.226237829361050,０８４７－４１－２３７５,０８４７－４１－８６２０,9240005009517,社会福祉法人　静和会,3491700070,,,29,www.seiwakai-hiroshima.jp,,,,
342084,3491700088,広島県,府中市,地域密着型特別養護老人ホームあいあい,チイキミッチャクガタトクベツヨウゴロウジンホウムアイアイ,地域密着型介護老人福祉施設入所者生活介護,府中市桜が丘3丁目2番地の4,,34.580084500000000,133.246880799999980,0847-41-5000,0847-41-6500,,社会福祉法人　桜風会,3491700088,,,0,httpｓ://www.aiai-fukushi.net/sakura/,,,,
342122,3492500198,広島県,東広島市,地域密着型特別養護老人ホーム　長寿苑,チイキミッチャクガタトクベツヨウゴロウジンホーム　チョウジュエン,地域密着型介護老人福祉施設入所者生活介護,東広島市西条町馬木444-1,,34.371055600000000,132.732659799999960,082-425-2000,082-425-2001,1240005003626,社会福祉法人　しらゆり会,3492500198,,,0,https://chojuen.jp,,,,
342122,3492500230,広島県,東広島市,地域密着型特別養護老人ホームときわ,チイキミッチャクガタトクベツヨウゴロウジンホームトキワ,地域密着型介護老人福祉施設入所者生活介護,広島県東広島市八本松町原5693番地3,,34.404623800000000,132.690079299999980,082-420-9208,082-429-0377,6240005003613,社会福祉法人広島県リハビリテーション協会,3492500230,,,0,http://www.tokiwadaihome.or.jp/tokuyou/,,,,
342122,3492500073,広島県,東広島市,特別養護老人ホーム　神郷の家,トクベツヨウゴロウジンホーム　カミゴウノイエ,地域密着型介護老人福祉施設入所者生活介護,東広島市福富町久芳3416番地,,34.540937649242380,132.787651779762200,082-430-1250,082-430-1251,,社会福祉法人　福富会,3492500073,,,29,,,,,
342122,3492500206,広島県,東広島市,地域密着型特別養護老人ホーム　おうぎの里,チイキミッチャクガタトクベツヨウゴロウジンホーム　オウギノサト,地域密着型介護老人福祉施設入所者生活介護,広島県東広島市志和町志和東3976番地1,,34.484208700000000,132.680758700000070,082-433-0016,082-433-0017,,生城福祉会,3492500206,,,29,http://www.ohgi-fukushikai.com/,,,,
343021,3493200061,広島県,府中町,特別養護老人ホーム府中みどり園,トクベツヨウゴロウジンホームフチュウミドリエン,地域密着型介護老人福祉施設入所者生活介護,安芸郡府中町浜田1丁目6番7号,,34.387259300000000,132.506665800000060,082-281-6700,082-281-6701,,社会福祉法人みどり会,3493200061,,,0,http://www.midorien-fuchu.jp/index,,,,
342157,3495000055,広島県,江田島市,従来型地域密着型　特別養護老人ホームまほろばの里沖美,ジュウライガタチイキミッチャクガタ　トクベツヨウゴロウジンホームマホロバノサトオキミ,地域密着型介護老人福祉施設入所者生活介護,広島県江田島市沖美町岡大王字王の田２３３２－２,,34.185664400000000,132.424284599999960,0823-49-1000,0823-49-1011,6240005006574,社会福祉法人　まほろばの里沖美,3495000055,,,20,http://www.mahorobanosato-okimi.or.jp,,,,
342157,3495000063,広島県,江田島市,地域密着型　特別養護老人ホームまほろばの里沖美　ユニット型,チイキミッチャクガタ　トクベツヨウゴロウジンホームマホロバノサトオキミ　ユニットガタ,地域密着型介護老人福祉施設入所者生活介護,広島県江田島市沖美町岡大王字王の田2332‐2,,34.396560300000000,132.459622500000020,0823-49-1000,0823-49-1011,6240005006574,社会福祉法人　まほろばの里沖美,3495000063,,,20,http://www.mahorobanosato-okimi.or.jp,,,,
342076,3491500975,広島県,福山市,特別養護老人ホーム　夢ハウス,トクベツヨウゴロウジンホーム　ユメハウス,地域密着型介護老人福祉施設入所者生活介護,福山市港町二丁目１２番１号,,34.483791200000000,133.382023000000000,084-931-8282,084-931-8281,,社会福祉法人　紅葉会,3491500975,,,0,www/kbk-group.or.jp/yumehouse.html,,,,
342076,3491501858,広島県,福山市,地域密着型特別養護老人ホーム愛,チイキミッチャクガタトクベツヨウゴロウジンホームアイ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市神辺町湯野1004番地2,,34.561750100000000,133.389620499999980,084-965-6780,084-965-6781,,社会福祉法人　宏正会,3491501858,,,,http://kouseikai-ai.jp,,,,
342076,3491501155,広島県,福山市,特別養護老人ホームくさど,トクベツヨウゴロウジンホームクサド,地域密着型介護老人福祉施設入所者生活介護,福山市草戸町5丁目8番24号,,34.468473200000005,133.364866000000000,084-973-9911,084-928-9988,9240005012504,社会福祉法人さんよう,3491501155,,,29,http://www.sanyo.or.jp/kusado/,,,,
342076,3491501379,広島県,福山市,ユニット型特別養護老人ホーム幸楽園,ユニットガタトクベツヨウゴロウジンホーム　コウラクエン,地域密着型介護老人福祉施設入所者生活介護,福山市蔵王町１５９番地１４,,34.520692310390840,133.405348107934500,084-947-3111,084-947-3118,,社会福祉法人宏喜会,3491501379,,,20,http://kourakuen.or.jp,,,,
342076,3491501619,広島県,福山市,ユニット型特別養護老人ホームプレジール箕島,ユニットガタトクベツヨウゴロウジンホームプレジールミノシマ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市箕島町7504番地3,,34.453094800000000,133.401905500000000,０８４－９２０－２５６０,０８４－９２０－２５６１,5240005008976,社会福祉法人せとうち,3491501619,,,20,www.purejiru.jp,,,,
342076,3491501734,広島県,福山市,特別養護老人ホームしんがい,トクベツヨウゴロウジンホームシンガイ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市新涯町３丁目１９番２７号,,34.460954699999990,133.392106499999950,084-961-3955,084-961-3950,9240005012504,社会福祉法人さんよう,3491501734,,,,https://www.sanyo.or.jp/shingai/,,,,
342076,3491501817,広島県,福山市,地域密着型特別養護老人ホーム　まり沼隈,チイキミッチャクガタトクベツヨウゴロウジンホーム　マリヌマクマ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市沼隈町大字中山南469-3,,34.419267000000000,133.323164600000040,084-980-8011,084-980-8012,,社会福祉法人　まり福祉会,3491501817,,,,http://shounankai.or.jp/,,,,
342076,3491501999,広島県,福山市,地域密着型特別養護老人ホームオリーブハウス幸千,チイキミッチャクガタトクベツヨウゴロウジンホームオリーブハウスコウセン,地域密着型介護老人福祉施設入所者生活介護,広島県福山市御幸町中津原850-1,,34.523207000000000,133.357222000000000,084-955-6315,084-955-6316,4240005014653,社会福祉法人幸樹会,3491501999,,,,www.olivehouse-group.jp/,,,,
342076,3491500959,広島県,福山市,介護老人福祉施設　アルカディアせんだ,カイゴロウジンフクシシセツ　アルカディアセンダ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市千田町二丁目5番10号,,34.517624000000000,133.366886600000040,084-961-1510,084-961-1520,,潤耀会,3491500959,,,0,http://junyoukai.com/,,,,
342076,3491501015,広島県,福山市,特別養護老人ホームサテライト松風園,トクベツヨウゴロウジンホームサテライトショウフウエン,地域密着型介護老人福祉施設入所者生活介護,福山市加茂町大字下加茂448番地,,34.564692670109200,133.341376635540540,084-982-5586,084-982-5687,,社会福祉法人　松風会,3491501015,,,0,http://www.shofu-kai.or.jp/,,,,
342076,3491501395,広島県,福山市,地域密着型特別養護老人ホーム小春日和,チイキミッチャクガタトクベツヨウゴロウジンホーム　コハルビヨリ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市駅家町向永谷682-1,,34.532721200000000,133.296411300000040,084-977-1065,084-977-1066,,福山ひかり福祉会,3491501395,,,0,http://www.koharu.or.jp,,,,
342076,3491501726,広島県,福山市,地域密着型特別養護老人ホーム陽のあたる家,チイキミッチャクガタトクベツヨウゴロウジンホームヒノアタルイエ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市大門町三丁目7番10号,,34.493720419537770,133.437024415404240,084-945-7611,084-945-7612,4240005014216,社会福祉法人専光会,3491501726,,,29,https://hinoatarie.jp/,,,,
342076,3491501791,広島県,福山市,地域密着型特別養護老人ホーム五本松の家,チイキミッチャクガタトクベツヨウゴロジンホームゴホンマツノイエ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市多治米町6丁目14番26号,,34.466474625636630,133.370737458866530,084-999-6321,084-999-6322,,社会福祉法人祥和会,3491501791,,,29,http://5pines.jp/,,,,
342076,3491501973,広島県,福山市,地域密着型介護老人福祉施設入所者生活介護事業所北本庄,チイキミッチャクガタカイゴロウジンフクシシセツニュウショシャセイカツカイゴジギョウショキタホンジョウ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市北本庄二丁目14-6コミュニティケアセンター北本庄,コミュニティケアセンター北本庄,34.497182100000000,133.345608600000000,084-983-2883,084-983-2882,5240005014660,社会福祉法人　地域の空,3491501973,,,29,http://npokizuna.jp,,,,
342076,3491502138,広島県,福山市,地域密着型特別養護老人ホーム坂の上の久松邸,チイキミッチャクガタトクベツヨウゴロウジンホームサカノウエノヒサマツテイ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市久松台三丁目21番3号,,34.496858500000000,133.350661500000000,084-982-8823,084-982-8825,,社会福祉法人　紫城会,3491502138,,,29,https://www.iwasaki-seikeigeka.com/facilities/,,,,
343048,3493200186,広島県,海田町,特別養護老人ホーム花みずき,トクベツヨウゴロウジンホームハナミズキ,地域密着型介護老人福祉施設入所者生活介護,広島県安芸郡海田町大立町6番4号,,34.366296310198970,132.543943260773300,082-821-0201,082-821-0220,2240005014127,創絆福祉会,3493200186,,,29,www4.hp-ez.com/hp/hanamizuki2/page1,,,,
343099,3493100071,広島県,坂町,特別養護老人ホームたかね荘こやうら,トクベツヨウゴロウジンホームタカネソウコヤウラ,地域密着型介護老人福祉施設入所者生活介護,広島県安芸郡坂町小屋浦一丁目8番30号,,34.299016200000000,132.507326599999940,082-820-7773,082-820-7775,,社会福祉法人恩賜財団済生会支部広島県済生会,3493100071,,,0,,,,,
343692,3493500106,広島県,北広島町,地域密着型特別養護老人ホーム　ユニットゆりかご荘,チイキミッチャクガタトクベツヨウゴロウジンホーム　ユニットユリカゴソウ,地域密着型介護老人福祉施設入所者生活介護,広島県山県郡北広島町阿坂４６００番地,,34.626002199999990,132.450786600000010,0826-84-1125,0826-84-1139,3240005004374,社会福祉法人　　山県東中部福祉会,3493500106,,,0,www.yurikagosou.or.jp,,,,
345458,3494600053,広島県,神石高原町,特別養護老人ホーム四季の家,トクベツヨウゴロウジンホームシキノイエ,地域密着型介護老人福祉施設入所者生活介護,広島県神石郡神石高原町油木甲５０７１番地１,,34.788234000000000,133.268037800000000,０８４７－８２－２１２４,０８４７－８２－２２５９,,社会福祉法人　東城有栖会,3494600053,,,12,"http://www.alice,or.jp",,,,
342050,3491100305,広島県,尾道市,地域密着型特別養護老人ホーム星の里,チイキミッチャクガタトクベツヨウゴロウジンホームホシノサト,地域密着型介護老人福祉施設入所者生活介護,尾道市久保町1856番地,,34.420704416243650,133.211646689436750,0848-20-7825,0848-37-7276,1240005010713,尾道さつき会,3491100305,,,0,http://www.satukikai.com/,,,,
342050,3491100354,広島県,尾道市,地域密着型特別養護老人ホーム楽生苑いこいの里,チイキミッチャクガタトクベツヨウゴロウジンホームラクセイエンイコイノサト,地域密着型介護老人福祉施設入所者生活介護,広島県尾道市瀬戸田町林1288番地6,,34.305529900000000,133.102939600000000,0845-27-2943,0845-27-2927,9240005011381,社会福祉法人　新生福祉会,3491100354,,,0,https://www.rakusei.or.jp,,,,
342050,3491100495,広島県,尾道市,公立みつぎ総合病院地域密着型特別養護老人ホーム「ふれあい」,コウリツミツギソウゴウビョウインチイキミッチャクガタトクベツヨウゴロウジンホーム「フレアイ」,地域密着型介護老人福祉施設入所者生活介護,尾道市御調町高尾１３４８番地６,,34.514067800000000,133.132726500000000,0848-76-2415,0848-76-2414,,尾道市,3491100495,,,,http://www.mitsugibyouin.com,,,,
342050,3491100313,広島県,尾道市,地域密着型特別養護老人ホームひかり苑,チイキミッチャクガタトクベツヨウゴロウジンホームヒカリエン,地域密着型介護老人福祉施設入所者生活介護,尾道市原田町梶山田３６０９番地,,34.489532500000000,133.213014199999970,0848－38－0345,0848－38－0661,8240005010715,社会福祉法人　原田ヒカリ会,3491100313,,,0,http://www.haradahikarikai.or.jp,,,,
342050,3491100347,広島県,尾道市,地域密着型特別養護老人ホーム　浦崎寮,チイキミッチャクガタトクベツヨウゴロウジンホーム　ウラサキリョウ,地域密着型介護老人福祉施設入所者生活介護,広島県尾道市浦崎町3594番地,,34.404596500000000,133.269112700000050,0848-73-3144,0848-70-0066,8240005007876,社会福祉法人　浦崎会,3491100347,,,0,,,,,
342041,3490900168,広島県,三原市,地域密着型特別養護⽼⼈ホームサンライズマリン瀬⼾,チイキミッチャクガタトクベツヨウゴロウジンホームサンライズマリンセト,地域密着型介護老人福祉施設入所者生活介護,広島県三原市港町三丁⽬6番29号サンライズマリン瀬戸,サンライズマリン瀬戸,34.398785800000000,133.077168799999980,0848-81-0135,0848-81-0136,,社会福祉法⼈泰清会,3490900168,,,0,http://www.snrs.or.jp,,,,
342041,3490900184,広島県,三原市,特別養護老人ホームくすのき・めぐみ苑,トクベツヨウゴロウジンホームクスノキ・メグミエン,地域密着型介護老人福祉施設入所者生活介護,広島県三原市城町３丁目６番１号,,34.396738800000000,133.082807300000000,0848-63-1230,0848-63-1250,1240005012065,社会福祉法人松友福祉会,3490900184,,,29,http://matsutomo.or.jp/kusunokimegumien/,,,,
342025,3490500257,広島県,呉市,特別養護老人ホーム呉本通コスモス園,トクベツヨウゴロウジンホームクレホンドオリコスモスエン,地域密着型介護老人福祉施設入所者生活介護,広島県呉市本通４丁目８番１２号１０１号,１０１号,34.247343868626366,132.569523600000050,0823-32-1700,0823-32-5505,1240005006208,社会福祉法人　白寿会,3490500257,,,29,http://hakujukai.jp/,,,,
342025,3490500299,広島県,呉市,特別養護老人ホーム　仁方,トクベツヨウゴロウジンホーム　ニガタ,地域密着型介護老人福祉施設入所者生活介護,広島県呉市仁方町戸田4407番地,,34.206432100000000,132.652095199999960,0823-70-2222,0823-79-0020,,社会福祉法人　三篠会,3490500299,,,29,http://www.misasakai.or.jp/,,,,
342025,3490500307,広島県,呉市,地域密着型ユニット型特別養護老人ホーム　あかさき園,チイキミッチャクガタユニットガタトクベツヨウゴロウジンホーム　アカサキエン,地域密着型介護老人福祉施設入所者生活介護,呉市音戸町畑1丁目2番51号,,34.162100300000000,132.533969599999980,0823-56-2555,0823-56-2646,,社会福祉法人　白寿会,3490500307,,,20,http://www.hakujukai.jp,,,,
342106,3492100098,広島県,庄原市,地域密着型小規模特別養護老人ホーム　ゆうしゃいん庄原,チイキミッチャクガタショウキボトクベツヨウゴロウジンホーム　ユウシャインショウバラ,地域密着型介護老人福祉施設入所者生活介護,庄原市宮内町美湯6353-1,,34.855881900000000,133.039583000000000,0824-75-0310,0824-73-1050,,社会福祉法人　優輝福祉会,3492100098,,,0,http://www.yuukifukushikai.com,,,,
342106,3492100056,広島県,庄原市,地域密着型特別養護老人ホームハピネスタウン,チイキミッチャクガタトクベツヨウゴロウジンホームハピネスタウン,地域密着型介護老人福祉施設入所者生活介護,庄原市西本町３丁目１番２５号,,34.859517400000000,133.012597599999930,0824-75-1015,0824-72-7077,8240005005236,社会福祉法人長寿会,3492100056,,,,,,,,
342092,3491900084,広島県,三次市,特別養護老人ホーム　すいれん,トクベツヨウゴロウジンホーム　スイレン,地域密着型介護老人福祉施設入所者生活介護,三次市三次町１７７９－２,,34.812281100000000,132.843560600000050,0824-62-3322,0824-62-3324,,社会福祉法人　慈照会,3491900084,,,0,http://jishokai.jp,,,,
343021,3493200095,広島県,府中町,地域密着型特別養護老人ホームチェリーゴード,チイキミッチャクガタトクベツヨウゴロウジンホームチェリーゴード,地域密着型介護老人福祉施設入所者生活介護,広島県安芸郡府中町柳ヶ丘２０－２,,34.382943399999990,132.514137500000060,０８２－５０８－０２２２,０８２－２８７－２２８７,,社会福祉法人ＦＩＧ福祉会,3493200095,,,,http://www.fig-g.jp,,,,
342149,3493600096,広島県,安芸高田市,地域密着型ユニット型特別養護老人ホーム甲田,チイキミッチャクガタユニットガタトクベツヨウゴロウジンホームコウダ,地域密着型介護老人福祉施設入所者生活介護,広島県安芸高田市甲田町下小原3363番地,,34.664489000000000,132.742676800000030,0826-45-7777,0826-45-5222,8240005001615,社会福祉法人　三篠会,3493600096,,,0,http://www.misasakai.or.jp/shisetsu/koda.php,,,,
342076,3491500967,広島県,福山市,地域密着型特別養護老人ホーム　リーフ新市,チイキミッチャクガタトクベツヨウゴロウジンホーム　リーフシンイチ,地域密着型介護老人福祉施設入所者生活介護,福山市新市町戸手2327,,34.546167200000000,133.300341099999970,0847-52-7880,0847-52-7877,5240005008992,社会福祉法人　緑寿会,3491500967,,,0,http://www.ryokuju.or.jp,,,,
342076,3491501197,広島県,福山市,地域密着型特別養護老人ホーム　エクセル福山,チイキミッチャクガタトクベツヨウゴロウジンホーム　エクセルフクヤマ,地域密着型介護老人福祉施設入所者生活介護,福山市水呑町4433番地,,34.447381200000000,133.387926399999970,084-982-8666,084-956-1444,5240005007920,社会福祉法人春海会,3491501197,,,0,http://www.harumikai.jp,,,,
342076,3491501494,広島県,福山市,地域密着型特別養護老人ホーム　リーフ明神,チイキミッチャクガタトクベツヨウゴロウジンホーム　リーフミョウジン,地域密着型介護老人福祉施設入所者生活介護,広島県福山市明神町二丁目6番8号,,34.492910885336450,133.398461517196660,084-925-6070,084-925-6090,5240005008992,社会福祉法人緑寿会,3491501494,,,0,www.ryokuju.or.jp,,,,
342076,3491501650,広島県,福山市,地域密着型特別養護老人ホーム　新山荘,チイキミッチャクガタトクベツヨウゴロウジンホーム　ニイヤマソウ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市駅家町新山3578-2,,34.563040900000000,133.306817799999980,084-978-0345,084-978-0372,,社会福祉法人　緑寿会,3491501650,,,0,ｈｔｔｐ：//ｗｗｗ.ryokujyu.or.jp,,,,
342076,3491500942,広島県,福山市,地域密着型介護老人福祉施設すず,チイキミッチャクガタカイゴロウジンフクシシセツスズ,地域密着型介護老人福祉施設入所者生活介護,福山市駅家町大字法成寺108番地1,,34.554078300000000,133.326252599999970,084-970-2006,084-972-7715,,社会福祉法人　桜樹会,3491500942,,,29,http://ekiya-sakura.jp/suzu/suzu.html,,,,
342076,3491501361,広島県,福山市,ユニット型特別養護老人ホーム　明翠園,ユニットガタトクベツヨウゴロウジンホーム　メイスイエン,地域密着型介護老人福祉施設入所者生活介護,福山市柳津町486番地,,34.450018294118806,133.287055279460100,084-935-9901,084-935-9900,,社会福祉法人　明翠会,3491501361,,,0,https://meisui-kai.jimdo.com/,,,,
342076,3491501387,広島県,福山市,地域密着型特別養護老人ホーム悠芳苑,チイキミッチャクガタトクベツヨウゴロウジンホームユウホウエン,地域密着型介護老人福祉施設入所者生活介護,広島県福山市熊野町１６３０番地,,34.422278700000000,133.345076699999940,084-959-1250,084-959-1251,4240005007888,社会福祉法人啓喜会,3491501387,,,0,,,,,
342076,3491501403,広島県,福山市,特別養護老人ホームぬくもり,トクベツヨウゴロウジンホームヌクモリ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市新涯町6丁目11番21号,,34.455999396157810,133.398683573155240,084-959-2266,084-981-5959,,社会福祉法人　常新会,3491501403,,,0,http://www9.ocn.ne.jp/~jyojin/syokibo-tokuyo.htm,,,,
342076,3491501452,広島県,福山市,地域密着型特別養護老人ホーム東光園春日,チイキミッチャクガタトクベツヨウゴロウジンホームトウコウエンカスガ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市春日町7丁目9番11号,,34.507623778378600,133.416342480950900,084-946-4111,084-946-6788,4240005007905,社会福祉法人東光会,3491501452,,,29,http://www.toukoukai.or.jp/,,,,
342076,3491501478,広島県,福山市,地域密着型特別養護老人ホーム桜,チイキミッチャクガタトクベツヨウゴロウジンホームサクラ,地域密着型介護老人福祉施設入所者生活介護,広島県福山市神村町５２３４－３,,34.462045200000000,133.286725500000000,084-930-6000,084-930-6006,4240005007888,社会福祉法人啓喜会,3491501478,,,0,http://tokuyou-sakura.jp/wp/,,,,
342076,3491501866,広島県,福山市,地域密着型特別養護老人ホーム　ざおう健生苑本館,チイキミッチャクガタトクベツヨウゴロウジンホーム　ザオウケンセイエンホンカン,地域密着型介護老人福祉施設入所者生活介護,広島県福山市蔵王町4112-1,,34.510322100000000,133.389590699999980,084-941-6889,,,社会福祉法人　健生会,3491501866,,,0,http://www.kensei-kai.org,,,,
344621,3494200037,広島県,世羅町,特別養護老人ホームつばきの里,トクベツヨウゴロウジンホームツバキノサト,地域密着型介護老人福祉施設入所者生活介護,広島県世羅郡世羅町大字小国10889番地23,,34.502038500000000,-82.957495000000000,0847-37-2550,0847-37-2531,1240005004608,社会福祉法人くるみ会,3494200037,,,0,http://www.kurumikai.ｃｏｍ/,,,,
341045,3490200767,広島県,広島市西区,地域密着型特別養護老人ホームリバーサイド中広,チイキミッチャクガタトクベツヨウゴロウジンホームリバーサイドナカヒロ,地域密着型介護老人福祉施設入所者生活介護,広島県広島市西区中広町2丁目15番15号,,34.403715200000000,132.439186999999950,082-235-0788,082-235-2341,6240005001641,社会福祉法人籐愛会,3490200767,,,0,http://www.touaikai.com,,,,
341029,3490100652,広島県,広島市東区,地域密着型介護老人福祉施設寿老園,チイキミッチャクガタカイゴロウジンフクシシセツジュロウエン,地域密着型介護老人福祉施設入所者生活介護,広島市東区山根町38番23号,,34.405945500000000,132.483822799999980,082－263－3841,082－263－3849,,社会福祉法人寿老園老人ホーム,3490100652,,,0,http://www.jurouen.or.jp,,,,
341053,3490200650,広島県,広島市安佐南区,特別養護老人ホーム高取慈光園,トクベツヨウゴロウジンホームタカトリジコウエン,地域密着型介護老人福祉施設入所者生活介護,広島市安佐南区高取北一丁目17-41,,34.477384800000000,132.441337400000070,082-878-8005,082-878-8037,4240001500161,社会福祉法人慈光会,3490200650,,,,http://www.jikouen.jp,,,,
341061,3490100694,広島県,広島市安佐北区,特別養護老人ホーム山まゆ２号館（ユニット型）,トクベツヨウゴロウジンホームヤママユニゴウカン（ユニットガタ）,地域密着型介護老人福祉施設入所者生活介護,広島県広島市安佐北区大林町字根谷１６２番地の２,,34.571235100000010,132.562396199999970,082-818-6011,082-818-6066,,社会福祉法人　可部大文字会,3490100694,,,22,http://www.kabedaimonjikai.or.jp,,,,
341088,3490200643,広島県,広島市佐伯区,特別養護老人ホーム　五日市あかり園（ユニット型）,トクベツヨウゴ　ロウジンホーム　イツカイチアカリエン（ユニットガタ）,地域密着型介護老人福祉施設入所者生活介護,広島市佐伯区五日市町大字下河内５９１－１,,34.408515300000000,132.353138100000020,082-926-1101,082-927-6000,,社会福祉法人　広島博愛会,3490200643,,,20,,,,,
341061,3490100439,広島県,広島市安佐北区,特別養護老人ホーム　第二高陽荘,トクベツヨウゴロウジンホーム　ダイニコウヨウソウ,地域密着型介護老人福祉施設入所者生活介護,広島市安佐北区深川八丁目36-7,,34.469490800000000,132.539938099999970,０８２－８４1－０３１１,０８２－８４１－０３１２,,社会福祉法人　広島光明学園,3490100439,,,18,ｈｔｔｐ：//www.fureai-ch.ne.jp/~koyoso/,,,,
352012,3590106039,山口県,下関市,特別養護老人ホーム　ＳＵＮ,トクベツヨウゴロウジンホーム　サン,地域密着型介護老人福祉施設入所者生活介護,山口県下関市豊浦町吉永１８１９番地１,,34.139839600000000,130.923044399999980,083-775-4155,083-774-1115,7250005004122,社会福祉法人響会,3590106039,,,29,http://hibikikai.byoinnavi.jp,,,,
352021,3590200295,山口県,宇部市,特別養護老人ホームむべの里岬,トクベツヨウゴロウジンホームムベノサトミサキ,地域密着型介護老人福祉施設入所者生活介護,山口県宇部市明神町１丁目３番地８号,,33.930726588553420,131.260708677246160,0836-43-7660,0836-43-7506,9250005002132,社会福祉法人むべの里,3590200295,,,0,http://www.mubenosato.com/,,,,
352021,3590200246,山口県,宇部市,特別養護老人ホームむべの里,トクベツヨウゴロウジンホームムベノサト,地域密着型介護老人福祉施設入所者生活介護,山口県宇部市大字東須恵字大浴320-1,,33.990531800000000,131.208381799999980,0836-43-1735,0836-43-1889,,特別養護老人ホームむべの里,3590200246,,,25,http://www.mubenosato.com/,,,,
352021,3590200360,山口県,宇部市,特別養護老人ホームむべの里　中山,トクベツヨウゴロウジンホーム　ムベノサト　ナカヤマ,地域密着型介護老人福祉施設入所者生活介護,宇部市中山1135-1,,33.982905300000000,131.240338000000060,0836-39-5711,0836-39-5712,9250005002132,社会福祉法人むべの里,3590200360,,,29,,,,,
352039,3590300095,山口県,山口市,済生会山口地域ケアセンター特別養護老人ホーム福寿園,サイセイカイヤマグチチイキケアセンタートクベツヨウゴロウジンホームフクジュエン,地域密着型介護老人福祉施設入所者生活介護,山口市朝倉町５－４,,34.175042900000000,131.453243400000020,083-934-6301,083-934-6303,,社会福祉法人恩賜財団済生会支部山口県済生会,3590300095,,,0,,,,,
352039,3590300434,山口県,山口市,複合型高齢者福祉施設オ・サーバaioi,フクゴウガタコウレイシャフクシシセツ　オ・サーバアイオイ,地域密着型介護老人福祉施設入所者生活介護,下小鯖11331-12,,34.137343800000000,131.531268900000000,083-902-1521,083-902-1510,,社会福祉法人ひとつの会,3590300434,,,,https://hitotsunokai.jp/,,,,
352071,3590700146,山口県,下松市,社会福祉法人元気の会　地域密着型特別養護老人ホームほがらか,シャカイフクシホウジンゲンキノカイ　チイキミッチャクガタトクベツヨウゴロウジンホームホガラカ,地域密着型介護老人福祉施設入所者生活介護,下松市山田256,,34.034786822937850,131.905219273278840,0833-47-1717,0833-47-1718,,社会福祉法人元気の会,3590700146,,,0,http://genkinokai.jpn.org/,,,,
352080,3590800037,山口県,岩国市,特別養護老人ホーム　ビオラ・ユウ,トクベツヨウゴロウジンホーム　ビオラ・ユウ,地域密着型介護老人福祉施設入所者生活介護,山口県岩国市由宇町北1丁目5-20,,34.049350700000000,132.211240200000020,0827-62-1133,0827-62-1134,5250005006525,社会福祉法人緑風会,3590800037,,,0,,,,,
352080,3590800243,山口県,岩国市,特別養護老人ホーム　秀東館　光陽,トクベツヨウゴロウジンホーム　シュウトウカン　コウヨウ,地域密着型介護老人福祉施設入所者生活介護,山口県岩国市周東町用田３４１,,34.083576700000000,132.049252499999970,0827-84-6000,0827-84-6515,,社会福祉法人　豊心会,3590800243,,,29,http://www.shutoukan.com/group/kouyou.html,,,,
352080,3590800276,山口県,岩国市,特別養護老人ホーム　樂寿苑,トクベツヨウゴロウジンホーム　ラクジュエン,地域密着型介護老人福祉施設入所者生活介護,山口県岩国市美和町生見２４８９－１,,34.248392800000000,132.089964600000030,０８２７－９７－０８００,０８２７－９７－０８０８,,社会福祉法人　慈傳会,3590800276,,,29,作製中,,,,
